Time (sec), Heater 1 (%), Temperature 1 (degC)
2.889554190635681152e+01,5.000000000000000000e+01,2.828999999999999915e+01
2.989252638816833496e+01,5.000000000000000000e+01,2.860000000000000142e+01
3.088455915451049805e+01,5.000000000000000000e+01,2.896000000000000085e+01
3.187916636466979980e+01,5.000000000000000000e+01,2.926000000000000156e+01
3.287454056739807129e+01,5.000000000000000000e+01,2.960000000000000142e+01
3.387031340599060059e+01,5.000000000000000000e+01,2.992000000000000171e+01
3.486556935310363770e+01,5.000000000000000000e+01,3.023999999999999844e+01
3.586017513275146484e+01,5.000000000000000000e+01,3.057999999999999829e+01
3.685556387901306152e+01,5.000000000000000000e+01,3.092000000000000171e+01
3.786121034622192383e+01,5.000000000000000000e+01,3.128000000000000114e+01
3.885664391517639160e+01,5.000000000000000000e+01,3.157999999999999829e+01
3.985128307342529297e+01,5.000000000000000000e+01,3.202000000000000313e+01
4.084753775596618652e+01,5.000000000000000000e+01,3.250000000000000000e+01
4.184553456306457520e+01,5.000000000000000000e+01,3.282000000000000028e+01
4.283921337127685547e+01,5.000000000000000000e+01,3.314000000000000057e+01
4.383728766441345215e+01,5.000000000000000000e+01,3.346999999999999886e+01
4.482917737960815430e+01,5.000000000000000000e+01,3.378999999999999915e+01
4.582539653778076172e+01,5.000000000000000000e+01,3.410999999999999943e+01
4.682226991653442383e+01,5.000000000000000000e+01,3.445000000000000284e+01
4.781811976432800293e+01,5.000000000000000000e+01,3.492999999999999972e+01
4.881248331069946289e+01,5.000000000000000000e+01,3.538000000000000256e+01
4.980325341224670410e+01,5.000000000000000000e+01,3.571999999999999886e+01
5.079768228530883789e+01,5.000000000000000000e+01,3.606000000000000227e+01
5.179258990287780762e+01,5.000000000000000000e+01,3.665999999999999659e+01
5.278618335723876953e+01,5.000000000000000000e+01,3.700999999999999801e+01
5.377738070487976074e+01,5.000000000000000000e+01,3.745000000000000284e+01
5.477116942405700684e+01,5.000000000000000000e+01,3.792999999999999972e+01
5.576658320426940918e+01,5.000000000000000000e+01,3.829999999999999716e+01
5.676021337509155273e+01,5.000000000000000000e+01,3.861999999999999744e+01
5.775458288192749023e+01,5.000000000000000000e+01,3.897999999999999687e+01
5.875128293037414551e+01,5.000000000000000000e+01,3.953999999999999915e+01
5.974554228782653809e+01,5.000000000000000000e+01,3.990999999999999659e+01
6.073916006088256836e+01,5.000000000000000000e+01,4.027000000000000313e+01
6.173647499084472656e+01,5.000000000000000000e+01,4.079999999999999716e+01
6.273065304756164551e+01,5.000000000000000000e+01,4.120000000000000284e+01
6.372860646247863770e+01,5.000000000000000000e+01,4.153999999999999915e+01
6.472225403785705566e+01,5.000000000000000000e+01,4.209000000000000341e+01
6.572018241882324219e+01,5.000000000000000000e+01,4.249000000000000199e+01
6.671813297271728516e+01,5.000000000000000000e+01,4.281000000000000227e+01
6.771814990043640137e+01,5.000000000000000000e+01,4.339000000000000057e+01
6.871214294433593750e+01,5.000000000000000000e+01,4.378000000000000114e+01
6.970917963981628418e+01,5.000000000000000000e+01,4.410000000000000142e+01
7.070459008216857910e+01,5.000000000000000000e+01,4.446999999999999886e+01
7.170198488235473633e+01,5.000000000000000000e+01,4.499000000000000199e+01
7.269919300079345703e+01,5.000000000000000000e+01,4.539000000000000057e+01
7.369424724578857422e+01,5.000000000000000000e+01,4.572999999999999687e+01
7.469859981536865234e+01,5.000000000000000000e+01,4.611999999999999744e+01
7.569550180435180664e+01,5.000000000000000000e+01,4.646999999999999886e+01
7.669128274917602539e+01,5.000000000000000000e+01,4.692000000000000171e+01
7.768663406372070312e+01,5.000000000000000000e+01,4.732000000000000028e+01
7.868019056320190430e+01,5.000000000000000000e+01,4.764999999999999858e+01
7.967318940162658691e+01,5.000000000000000000e+01,4.796999999999999886e+01
8.066929173469543457e+01,5.000000000000000000e+01,4.842000000000000171e+01
8.166670608520507812e+01,5.000000000000000000e+01,4.874000000000000199e+01
8.266083335876464844e+01,5.000000000000000000e+01,4.925999999999999801e+01
8.365411186218261719e+01,5.000000000000000000e+01,4.985000000000000142e+01
8.465454411506652832e+01,5.000000000000000000e+01,5.021999999999999886e+01
8.564923453330993652e+01,5.000000000000000000e+01,5.071000000000000085e+01
8.664346766471862793e+01,5.000000000000000000e+01,5.109000000000000341e+01
8.763563108444213867e+01,5.000000000000000000e+01,5.150999999999999801e+01
8.863257765769958496e+01,5.000000000000000000e+01,5.184000000000000341e+01
8.962641716003417969e+01,5.000000000000000000e+01,5.215999999999999659e+01
9.062636327743530273e+01,5.000000000000000000e+01,5.250999999999999801e+01
9.162278938293457031e+01,5.000000000000000000e+01,5.279999999999999716e+01
9.262412071228027344e+01,5.000000000000000000e+01,5.314000000000000057e+01
9.361916923522949219e+01,5.000000000000000000e+01,5.346000000000000085e+01
9.461543393135070801e+01,5.000000000000000000e+01,5.379999999999999716e+01
9.561013603210449219e+01,5.000000000000000000e+01,5.424000000000000199e+01
9.660677289962768555e+01,5.000000000000000000e+01,5.457999999999999829e+01
9.760021615028381348e+01,5.000000000000000000e+01,5.506000000000000227e+01
9.859258174896240234e+01,5.000000000000000000e+01,5.538000000000000256e+01
9.958323693275451660e+01,5.000000000000000000e+01,5.570000000000000284e+01
1.005741646289825439e+02,5.000000000000000000e+01,5.603000000000000114e+01
1.015676491260528564e+02,5.000000000000000000e+01,5.635999999999999943e+01
1.025612227916717529e+02,5.000000000000000000e+01,5.668999999999999773e+01
1.035531835556030273e+02,5.000000000000000000e+01,5.703999999999999915e+01
1.045492353439331055e+02,5.000000000000000000e+01,5.746000000000000085e+01
1.055445122718811035e+02,5.000000000000000000e+01,5.779999999999999716e+01
1.065391783714294434e+02,5.000000000000000000e+01,5.810000000000000142e+01
1.075376298427581787e+02,5.000000000000000000e+01,5.835999999999999943e+01
1.085319597721099854e+02,5.000000000000000000e+01,5.864000000000000057e+01
1.095292625427246094e+02,5.000000000000000000e+01,5.896999999999999886e+01
1.105229563713073730e+02,5.000000000000000000e+01,5.934000000000000341e+01
1.115165181159973145e+02,5.000000000000000000e+01,5.960000000000000142e+01
1.125110633373260498e+02,5.000000000000000000e+01,5.996999999999999886e+01
1.135079038143157959e+02,5.000000000000000000e+01,6.021000000000000085e+01
1.145044829845428467e+02,5.000000000000000000e+01,6.053999999999999915e+01
1.155023262500762939e+02,5.000000000000000000e+01,6.085999999999999943e+01
1.164972982406616211e+02,5.000000000000000000e+01,6.102000000000000313e+01
1.174926464557647705e+02,5.000000000000000000e+01,6.121000000000000085e+01
1.184855468273162842e+02,5.000000000000000000e+01,6.150000000000000000e+01
1.194801862239837646e+02,5.000000000000000000e+01,6.193999999999999773e+01
1.204755587577819824e+02,5.000000000000000000e+01,6.239000000000000057e+01
1.214703161716461182e+02,5.000000000000000000e+01,6.270000000000000284e+01
1.224681508541107178e+02,5.000000000000000000e+01,6.292000000000000171e+01
1.234645857810974121e+02,5.000000000000000000e+01,6.328999999999999915e+01
1.244591710567474365e+02,5.000000000000000000e+01,6.343999999999999773e+01
1.254554924964904785e+02,5.000000000000000000e+01,6.375999999999999801e+01
1.264498336315155029e+02,5.000000000000000000e+01,6.407999999999999829e+01
1.274488759040832520e+02,5.000000000000000000e+01,6.440000000000000568e+01
1.284468450546264648e+02,5.000000000000000000e+01,6.473000000000000398e+01
1.294402558803558350e+02,5.000000000000000000e+01,6.500000000000000000e+01
1.304356281757354736e+02,5.000000000000000000e+01,6.518000000000000682e+01
1.314313123226165771e+02,5.000000000000000000e+01,6.550000000000000000e+01
1.324255445003509521e+02,5.000000000000000000e+01,6.573000000000000398e+01
1.334203021526336670e+02,5.000000000000000000e+01,6.601999999999999602e+01
1.344144177436828613e+02,5.000000000000000000e+01,6.610999999999999943e+01
1.354078261852264404e+02,5.000000000000000000e+01,6.631000000000000227e+01
1.364081366062164307e+02,5.000000000000000000e+01,6.651999999999999602e+01
1.374028761386871338e+02,5.000000000000000000e+01,6.695000000000000284e+01
1.383953642845153809e+02,5.000000000000000000e+01,6.729999999999999716e+01
1.393902866840362549e+02,5.000000000000000000e+01,6.762999999999999545e+01
1.403835160732269287e+02,5.000000000000000000e+01,6.793000000000000682e+01
1.413791468143463135e+02,5.000000000000000000e+01,6.826999999999999602e+01
1.423745458126068115e+02,5.000000000000000000e+01,6.859000000000000341e+01
1.433703093528747559e+02,5.000000000000000000e+01,6.881999999999999318e+01
1.443643348217010498e+02,5.000000000000000000e+01,6.895000000000000284e+01
1.453601460456848145e+02,5.000000000000000000e+01,6.923999999999999488e+01
1.463555305004119873e+02,5.000000000000000000e+01,6.956000000000000227e+01
1.473517491817474365e+02,5.000000000000000000e+01,6.959000000000000341e+01
1.483466427326202393e+02,5.000000000000000000e+01,6.995999999999999375e+01
1.493424046039581299e+02,5.000000000000000000e+01,7.021999999999999886e+01
1.503366587162017822e+02,5.000000000000000000e+01,7.053000000000000114e+01
1.513366835117340088e+02,5.000000000000000000e+01,7.062000000000000455e+01
1.523323223590850830e+02,5.000000000000000000e+01,7.084999999999999432e+01
1.533281381130218506e+02,5.000000000000000000e+01,7.084999999999999432e+01
1.543231880664825439e+02,5.000000000000000000e+01,7.107999999999999829e+01
1.553175826072692871e+02,5.000000000000000000e+01,7.120000000000000284e+01
1.563101727962493896e+02,5.000000000000000000e+01,7.148999999999999488e+01
1.573052272796630859e+02,5.000000000000000000e+01,7.181999999999999318e+01
1.583028414249420166e+02,5.000000000000000000e+01,7.214000000000000057e+01
1.592991764545440674e+02,5.000000000000000000e+01,7.245999999999999375e+01
1.602935130596160889e+02,5.000000000000000000e+01,7.248000000000000398e+01
1.612865958213806152e+02,5.000000000000000000e+01,7.278000000000000114e+01
1.622822914123535156e+02,5.000000000000000000e+01,7.310999999999999943e+01
1.632755358219146729e+02,5.000000000000000000e+01,7.329999999999999716e+01
1.642718362808227539e+02,5.000000000000000000e+01,7.343000000000000682e+01
1.652691774368286133e+02,5.000000000000000000e+01,7.375000000000000000e+01
1.662666833400726318e+02,5.000000000000000000e+01,7.406999999999999318e+01
1.672602379322052002e+02,5.000000000000000000e+01,7.440999999999999659e+01
1.682555875778198242e+02,5.000000000000000000e+01,7.471999999999999886e+01
1.692503116130828857e+02,5.000000000000000000e+01,7.496999999999999886e+01
1.702468307018280029e+02,5.000000000000000000e+01,7.509000000000000341e+01
1.712412958145141602e+02,5.000000000000000000e+01,7.526000000000000512e+01
1.722373762130737305e+02,5.000000000000000000e+01,7.535999999999999943e+01
1.732323541641235352e+02,5.000000000000000000e+01,7.535999999999999943e+01
1.742265601158142090e+02,5.000000000000000000e+01,7.551000000000000512e+01
1.752207303047180176e+02,5.000000000000000000e+01,7.568000000000000682e+01
1.762146034240722656e+02,5.000000000000000000e+01,7.593999999999999773e+01
1.772203421592712402e+02,5.000000000000000000e+01,7.604000000000000625e+01
1.782131900787353516e+02,5.000000000000000000e+01,7.632999999999999829e+01
1.792055346965789795e+02,5.000000000000000000e+01,7.634000000000000341e+01
1.802035505771636963e+02,5.000000000000000000e+01,7.659000000000000341e+01
1.811974780559539795e+02,5.000000000000000000e+01,7.665000000000000568e+01
1.821967287063598633e+02,5.000000000000000000e+01,7.692000000000000171e+01
1.831903071403503418e+02,5.000000000000000000e+01,7.696999999999999886e+01
1.841845431327819824e+02,5.000000000000000000e+01,7.698999999999999488e+01
1.851816420555114746e+02,5.000000000000000000e+01,7.704999999999999716e+01
1.861765828132629395e+02,5.000000000000000000e+01,7.728000000000000114e+01
1.871713049411773682e+02,5.000000000000000000e+01,7.729000000000000625e+01
1.881622185707092285e+02,5.000000000000000000e+01,7.762000000000000455e+01
1.891578900814056396e+02,5.000000000000000000e+01,7.762000000000000455e+01
1.901512808799743652e+02,5.000000000000000000e+01,7.793999999999999773e+01
1.911444520950317383e+02,5.000000000000000000e+01,7.815000000000000568e+01
1.921375813484191895e+02,5.000000000000000000e+01,7.837000000000000455e+01
1.931321864128112793e+02,5.000000000000000000e+01,7.857999999999999829e+01
1.941265907287597656e+02,5.000000000000000000e+01,7.890999999999999659e+01
1.951235170364379883e+02,5.000000000000000000e+01,7.900000000000000000e+01
1.961175768375396729e+02,5.000000000000000000e+01,7.923000000000000398e+01
1.971102099418640137e+02,5.000000000000000000e+01,7.954999999999999716e+01
1.981046240329742432e+02,5.000000000000000000e+01,7.954999999999999716e+01
1.990972096920013428e+02,5.000000000000000000e+01,7.973000000000000398e+01
2.000934023857116699e+02,5.000000000000000000e+01,7.987000000000000455e+01
2.010902240276336670e+02,5.000000000000000000e+01,7.990999999999999659e+01
2.020845558643341064e+02,5.000000000000000000e+01,8.015000000000000568e+01
2.030902304649353027e+02,5.000000000000000000e+01,8.020000000000000284e+01
2.040855429172515869e+02,5.000000000000000000e+01,8.020000000000000284e+01
2.050792126655578613e+02,5.000000000000000000e+01,8.048999999999999488e+01
2.060703053474426270e+02,5.000000000000000000e+01,8.056999999999999318e+01
2.070645232200622559e+02,5.000000000000000000e+01,8.084000000000000341e+01
2.080591733455657959e+02,5.000000000000000000e+01,8.110999999999999943e+01
2.090543463230133057e+02,5.000000000000000000e+01,8.118000000000000682e+01
2.100491819381713867e+02,5.000000000000000000e+01,8.148000000000000398e+01
2.110412280559539795e+02,5.000000000000000000e+01,8.148000000000000398e+01
2.120353274345397949e+02,5.000000000000000000e+01,8.176000000000000512e+01
2.130302979946136475e+02,5.000000000000000000e+01,8.181000000000000227e+01
2.140291779041290283e+02,5.000000000000000000e+01,8.207999999999999829e+01
2.150275921821594238e+02,5.000000000000000000e+01,8.212999999999999545e+01
2.160222275257110596e+02,5.000000000000000000e+01,8.245000000000000284e+01
2.170154840946197510e+02,5.000000000000000000e+01,8.273999999999999488e+01
2.180111901760101318e+02,5.000000000000000000e+01,8.296999999999999886e+01
2.190055878162384033e+02,5.000000000000000000e+01,8.309999999999999432e+01
2.199991798400878906e+02,5.000000000000000000e+01,8.334999999999999432e+01
2.209966287612915039e+02,5.000000000000000000e+01,8.342000000000000171e+01
2.219924488067626953e+02,5.000000000000000000e+01,8.351000000000000512e+01
2.229855406284332275e+02,5.000000000000000000e+01,8.373999999999999488e+01
2.239791851043701172e+02,5.000000000000000000e+01,8.403000000000000114e+01
2.249734635353088379e+02,5.000000000000000000e+01,8.409000000000000341e+01
2.259712748527526855e+02,5.000000000000000000e+01,8.437999999999999545e+01
2.269654619693756104e+02,5.000000000000000000e+01,8.437999999999999545e+01
2.279622745513916016e+02,5.000000000000000000e+01,8.437999999999999545e+01
2.289577980041503906e+02,5.000000000000000000e+01,8.437999999999999545e+01
2.299534878730773926e+02,5.000000000000000000e+01,8.426000000000000512e+01
2.309492003917694092e+02,5.000000000000000000e+01,8.415999999999999659e+01
2.319455177783966064e+02,5.000000000000000000e+01,8.420999999999999375e+01
2.329401905536651611e+02,5.000000000000000000e+01,8.437999999999999545e+01
2.339323270320892334e+02,5.000000000000000000e+01,8.437999999999999545e+01
2.349292392730712891e+02,5.000000000000000000e+01,8.448000000000000398e+01
2.359232680797576904e+02,5.000000000000000000e+01,8.470999999999999375e+01
2.369191780090332031e+02,5.000000000000000000e+01,8.484000000000000341e+01
2.379140872955322266e+02,5.000000000000000000e+01,8.501000000000000512e+01
2.389112055301666260e+02,5.000000000000000000e+01,8.503000000000000114e+01
2.399055600166320801e+02,5.000000000000000000e+01,8.520999999999999375e+01
2.409002890586853027e+02,5.000000000000000000e+01,8.529000000000000625e+01
2.418973860740661621e+02,5.000000000000000000e+01,8.534999999999999432e+01
2.428891978263854980e+02,5.000000000000000000e+01,8.534999999999999432e+01
2.438823373317718506e+02,5.000000000000000000e+01,8.556000000000000227e+01
2.448791821002960205e+02,5.000000000000000000e+01,8.567000000000000171e+01
2.458732006549835205e+02,5.000000000000000000e+01,8.567000000000000171e+01
2.468732900619506836e+02,5.000000000000000000e+01,8.584999999999999432e+01
2.478655614852905273e+02,5.000000000000000000e+01,8.600000000000000000e+01
2.488597569465637207e+02,5.000000000000000000e+01,8.603000000000000114e+01
2.498550257682800293e+02,5.000000000000000000e+01,8.600000000000000000e+01
2.508511002063751221e+02,5.000000000000000000e+01,8.593000000000000682e+01
2.518492252826690674e+02,5.000000000000000000e+01,8.600000000000000000e+01
2.528443946838378906e+02,5.000000000000000000e+01,8.604000000000000625e+01
2.538412852287292480e+02,5.000000000000000000e+01,8.629999999999999716e+01
2.548345639705657959e+02,5.000000000000000000e+01,8.631999999999999318e+01
2.558310790061950684e+02,5.000000000000000000e+01,8.659000000000000341e+01
